"","state","year","pres_win","pres_percent_vote","poll_trend","lag_pres_vote","lag_participation","per_white","change_house_percent_vote","lag_vote_spread","lower_pred","pred","upper_pred","prob_win"
"411","Pennsylvania",2004,1,50.92,49.1290033333333,50.6081713127661,0.399879177865698,0.857199363582554,-0.0322279117342566,4.17003838414066,47.06,52.06,57.06,96.07
"412","Pennsylvania",2008,1,54.49,51.9198691333333,50.9238091441506,0.464887538372062,0.844413125773799,0.054630762877445,2.50014299109642,49.41,54.42,59.43,99.6
"413","Pennsylvania",2012,1,52.08,49.2604766666667,54.4855280120374,0.476778950047513,0.833678046995414,-0.143456789395231,10.3184755321229,47.2,52.22,57.23,97.82
"414","Pennsylvania",2016,0,47.85,46.9625073333333,52.0768577021407,0.449752246356617,0.823272461279389,0.0183945492140705,5.39599166846626,44.21,49.21,54.22,66.54
"415","Pennsylvania",2020,NA,NA,50.38161375,47.8536161645629,0.478428292303209,0.816049912244105,0.135738276571546,-0.724269639183163,45.98,51.01,56.04,95.13
"416","Rhode Island",1980,1,47.68,40.067996,55.4420045593594,0.432047697567454,0.956787345339718,NA,11.2978099487559,NA,NA,NA,NA
"417","Rhode Island",1984,0,48.02,38.9026639333333,47.682147862691,0.438426262130141,0.947468278762235,-0.0769277954973403,10.4693401159227,39.33,44.38,49.42,8.32
"418","Rhode Island",1988,1,55.64,43.0627797333333,48.0173646553257,0.42675032098098,0.938430781799004,-0.187827885917047,-3.64784440021536,43.05,48.08,53.1,59.68
"419","Rhode Island",1992,1,47.05,47.7389725333333,55.6378545902101,0.406081049209811,0.919846412287017,0.236562291189945,11.7052458838126,48.4,53.42,58.45,99.23
"420","Rhode Island",1996,1,59.72,55.0296714,47.0479635613689,0.447732082667954,0.895383747366276,0.168064740306734,18.0203588719906,52.05,57.11,62.16,99.99
"421","Rhode Island",2000,1,60.99,51.1297325333333,59.7185884837039,0.38226043277797,0.897704205021956,0.134893332093257,32.8937826556002,50.8,55.84,60.88,99.94
"422","Rhode Island",2004,1,59.42,55.5959818666667,60.9877001896791,0.389531053026466,0.883486463070654,-0.0171459815817718,29.0759009757719,54.74,59.77,64.79,100
"423","Rhode Island",2008,1,62.86,55.2038480666667,59.423426226283,0.406795591575864,0.870390889883725,0.0389173454464472,20.7519890925895,53.85,58.86,63.88,99.99
"424","Rhode Island",2012,1,62.7,55.5151017333333,62.8640046124562,0.447170292406751,0.857090841164741,-0.220376988072505,27.8061581377208,54.32,59.35,64.38,100
"425","Rhode Island",2016,1,54.41,48.4332886666667,62.7009588632639,0.422947200937588,0.844373894035599,0.101151314777006,27.4572972924499,47.55,52.59,57.63,99
"426","Rhode Island",2020,NA,NA,64.45113,54.4066065703747,0.43921004570531,0.835898244318981,0.0661013686044825,15.508549070978,59.59,64.67,69.75,100
"427","South Carolina",1980,0,48.21,44.84873,56.1695176698236,0.272856833481392,0.690108348949849,NA,13.0401466265794,NA,NA,NA,NA
"428","South Carolina",1984,0,35.57,NA,48.2089663138413,0.283380900698101,0.692207866830651,-0.180196857621766,-1.24479599395671,NA,NA,NA,NA
"429","South Carolina",1988,0,37.58,36.8634216,35.5651715126754,0.296017499504869,0.693360710437013,0.177166864093673,-27.9888366791289,34.81,39.84,44.87,0.1
"430","South Carolina",1992,0,42.76,34.6153494666667,37.5811985488976,0.288974492811898,0.687093698487266,0.0653907167109853,-23.9236153016859,32.67,37.7,42.72,0.02
"431","South Carolina",1996,0,44.01,41.1992485333333,42.7625411746325,0.339434945355071,0.678002739581687,-0.36683652389891,-4.23081555066596,38.79,43.81,48.84,2.66
"432","South Carolina",2000,0,40.9,39.2141392666667,44.0062529234504,0.302982456140351,0.681420115137755,0.214988033071165,-5.84142335734693,37.07,42.1,47.12,0.76
"433","South Carolina",2004,0,40.9,39.5814504666667,40.9015233737649,0.343892970146038,0.682046279186905,-0.00729347617596547,-15.9588612488457,36.47,41.47,46.48,0.22
"434","South Carolina",2008,0,44.9,41.7395951333333,40.9018359399147,0.384167739076558,0.684190933266446,-0.15396050147899,-17.0801137417321,38,43.01,48.02,1.06
"435","South Carolina",2012,0,44.09,44.0668236666667,44.8965600173662,0.42414897253166,0.683520465074277,-0.0787478360182647,-8.97708396127163,40.55,45.56,50.56,9.17
"436","South Carolina",2016,0,40.67,40.5771486666667,44.0880334073615,0.416360103566533,0.684390863353696,0.0699227151903296,-10.4730978484999,36.84,41.85,46.86,0.38
"437","South Carolina",2020,NA,NA,43.31056375,40.6734197896651,0.424171152375328,0.686005864765454,0.0342509164645189,-14.2659128960303,38.03,43.06,48.08,1.75
"438","South Dakota",1980,0,31.69,18.9673961333333,48.912125263571,0.437768165359478,0.928886257673507,NA,-1.47566499710653,NA,NA,NA,NA
"439","South Dakota",1984,0,36.53,NA,31.691806300217,0.474346856268573,0.925449982072427,0.0960473231433383,-28.8334253882326,NA,NA,NA,NA
"440","South Dakota",1988,0,46.51,39.7119340666667,36.5287997810405,0.455886697741126,0.920645697261373,0.147848970598297,-26.4745947204334,37.96,42.98,48.01,1.3
"441","South Dakota",1992,0,37.14,36.1954014666667,46.5061295692208,0.4483084106795,0.90883570589828,0.14146718818726,-6.34363288401264,36.31,41.33,46.36,0.31
"442","South Dakota",1996,0,43.03,41.37224,37.1409708137301,0.471736150762976,0.895710530535035,-0.114318725486177,-3.51817376150172,37.88,42.92,47.95,1.95
"443","South Dakota",2000,0,37.56,33.2132836,43.0271195024488,0.436297936037229,0.89214705680008,-0.58354237319363,-3.4617356234521,31.35,36.41,41.47,0.01
"444","South Dakota",2004,0,38.44,38.2871786,37.5642253904113,0.418431581119914,0.882193053961859,0.830309421270561,-22.7325472936013,35.08,40.18,45.28,0.72
"445","South Dakota",2008,0,44.75,42.2766410666667,38.4436459178548,0.503916167789033,0.872675579759837,0.515001009689636,-21.4674858003941,38.5,43.56,48.62,5.27
"446","South Dakota",2012,0,39.87,38.7048833333333,44.7474311146017,0.477992151405789,0.860501747911983,-0.335802777392673,-8.41154525819753,35.7,40.72,45.75,0.18
"447","South Dakota",2016,0,31.74,32.9808206666667,39.8661407583525,0.436456141445308,0.84996685963782,-0.270661006666186,-18.0231711171887,29.05,34.08,39.11,0
"448","South Dakota",2020,NA,NA,40.50861375,31.737428159949,0.428846715396132,0.845602655938616,0.0759916900739529,-29.7933222190098,33.64,38.71,43.77,0.1
"449","Tennessee",1980,0,48.41,52.78391,55.9407483069687,0.341023662789086,0.8378330143653,NA,12.9989853327066,NA,NA,NA,NA
"450","Tennessee",1984,0,41.57,NA,48.4077185191047,0.351636388615232,0.837077689132944,0.196871757325544,-0.291169226812791,NA,NA,NA,NA
"451","Tennessee",1988,0,41.55,39.4165006,41.5722494192441,0.365284164290639,0.833283911581652,-0.119910089784199,-16.2674730562567,38.38,43.39,48.4,1.47
"452","Tennessee",1992,1,47.08,44.5970756,41.5458517952636,0.339299333656545,0.8231479944916,0.0851122048380514,-16.3446294881589,42.54,47.56,52.58,42.58
"453","Tennessee",1996,1,48,45.9218906,47.0847930888039,0.392621642848288,0.808871841840047,-0.227996412905646,4.65142905563194,NA,NA,NA,NA
"454","Tennessee",2000,0,47.28,45.259625,47.9987117926409,0.349682450920247,0.811965666611556,0.18892013157684,2.40831421700486,43.39,48.4,53.4,55.17
"455","Tennessee",2004,0,42.53,41.5422115333333,47.2848947177534,0.364004783545613,0.805070338087392,-0.117992924856514,-3.86425846301454,39.52,44.53,49.53,3.91
"456","Tennessee",2008,0,41.83,40.6870641333333,42.5252911087962,0.412349477034362,0.79939482131078,-0.00783895162116051,-14.2737983825671,37.54,42.54,47.54,0.56
"457","Tennessee",2012,0,39.08,38.9337492,41.828538062713,0.416132218610237,0.792526160159333,-0.307886978091313,-15.0684162201813,35.22,40.24,45.25,0.12
"458","Tennessee",2016,0,34.72,37.6911186666667,39.0758149937952,0.380944508264618,0.787215487187049,0.048204716117915,-20.4028997261424,33.14,38.16,43.18,0.02
"459","Tennessee",2020,NA,NA,40.9738875,34.7163327986501,0.377373341298012,0.784048700472414,0.076461670870832,-26.0057008955645,34.61,39.67,44.73,0.18
"460","Texas",1980,0,41.42,41.2565640666667,51.1389568072175,0.315569978086172,0.866458695535732,NA,3.16853328827639,NA,NA,NA,NA
"461","Texas",1984,0,36.11,33.9790205333333,41.4200301389191,0.316750600911913,0.862146569069902,0.0776523862804491,-13.8619211226968,33.8,38.83,43.85,0.04
"462","Texas",1988,0,43.35,40.9370514666667,36.1139482926672,0.337198808427866,0.858688165385095,-0.0952912620627155,-27.4966647034379,38.56,43.6,48.63,3.49
"463","Texas",1992,0,37.08,36.5423614,43.3493692203095,0.325637305724352,0.846512093815798,0.0245066158905179,-12.6041887382748,35.64,40.65,45.66,0.13
"464","Texas",1996,0,43.83,40.3450696666667,37.078458334051,0.346515134401194,NA,-0.16256811515439,-3.48156277735944,NA,NA,NA,NA
"465","Texas",2000,0,37.98,29.776409,43.8317719370651,0.290152263077871,0.835001878058769,0.0186909774567522,-4.92696970798576,28.4,33.46,38.52,0
"466","Texas",2004,0,38.22,35.8820746,37.981958091571,0.305934126187502,0.828048091225056,-0.0491574844808816,-21.3166413765324,32.42,37.44,42.47,0.01
"467","Texas",2008,0,43.68,42.1399946666667,38.2242604627413,0.330925309847186,0.815597687757217,-0.249034252206201,-22.8615623063202,37.62,42.67,47.71,1.97
"468","Texas",2012,0,41.38,39.2916400666667,43.6831214458896,0.332295941439725,0.806181115890326,-0.00114964728138622,-11.7692390064368,35.82,40.84,45.86,0.2
"469","Texas",2016,0,43.24,39.72335,41.3833582837609,0.306460036525166,0.794305844185852,0.122735679881859,-15.7836191842955,35.22,40.27,45.32,0.24
"470","Texas",2020,NA,NA,47.0739425,43.235257981012,0.32131168095618,0.786529990242407,0.117123262454564,-8.99942759832342,41.62,46.68,51.75,46.48
"471","Utah",1980,0,20.57,NA,33.6481787375882,0.425363791050524,0.967099575918701,NA,-28.7865518146107,NA,NA,NA,NA
"472","Utah",1984,0,24.68,23.956927,20.568664839312,0.410263514408238,0.963405989612548,-0.0310453505352537,-52.2088812087024,20.75,25.8,30.84,0
"473","Utah",1988,0,32.05,30.7265856,24.6752194849251,0.388115452845331,0.960278730794638,0.102569016141168,-49.8265719694563,27.34,32.38,37.42,0
"474","Utah",1992,0,24.65,24.6038506,32.0464352836441,0.382987287583789,0.948650342253017,0.152749377994454,-34.172529551412,22.86,27.89,32.91,0
"475","Utah",1996,0,33.3,33.8012121333333,24.6545017594133,0.40505139647833,0.932392832411982,-0.189726940940652,-18.7101309412122,28.04,33.14,38.25,0
"476","Utah",2000,0,26.34,25.6890471333333,33.2967764325172,0.32187462523743,0.937892904528488,-0.130848471687322,-21.0745024630838,22.53,27.57,32.62,0
"477","Utah",2004,0,26,24.9106838666667,26.3447221811369,0.343396441616002,0.933175242965048,0.0671517957216809,-40.4854207697917,20.29,25.33,30.37,0
"478","Utah",2008,0,34.41,32.4856079333333,25.9956415087019,0.38634732134678,0.925354924786775,0.079953273216483,-45.540306344601,26.76,31.81,36.86,0
"479","Utah",2012,0,24.75,23.585314,34.4057456660752,0.357626597382154,0.918145354185833,-0.206036423707925,-28.1781240484266,19.8,24.86,29.92,0
"480","Utah",2016,0,27.46,26.8264166666667,24.7496658279604,0.356574232268804,0.911748964780852,-0.0484958059547527,-48.0408672747287,20.37,25.44,30.52,0
"481","Utah",2020,NA,NA,40.11402625,27.461268592269,0.371915217885852,0.905854661851465,0.0960645122525286,-18.0795479958314,31.57,36.74,41.91,0.18
"482","Vermont",1980,0,38.42,NA,42.3040532457505,0.37906683376482,0.993395431238342,NA,-12.2831725592979,NA,NA,NA,NA
"483","Vermont",1984,0,40.81,NA,38.4211834092049,0.416173681622714,0.990654276589362,0.204428155779315,-5.94283142443237,NA,NA,NA,NA
"484","Vermont",1988,0,47.58,39.4298698666667,40.8124112704158,0.445376316319129,0.988558706206129,NA,-17.1106876249675,NA,NA,NA,NA
"485","Vermont",1992,1,46.11,40.4435054666667,47.5798099684377,0.442605268088249,0.982278511953711,NA,-3.51624145186744,NA,NA,NA,NA
"486","Vermont",1996,1,53.35,52.1959722666667,46.1137517647506,0.505806188029353,0.972031376063035,0.691048333781781,15.6954929392719,49.63,54.76,59.9,99.98
"487","Vermont",2000,1,50.63,47.0338587333333,53.3544335632949,0.435318451543791,0.970479874281927,0.270755013131567,22.2643538957396,45.99,51.02,56.06,95.17
"488","Vermont",2004,1,58.94,51.4300544666667,50.6347092161953,0.48277445875942,0.965201961543425,0.0144183783489353,9.93754841866344,49.17,54.17,59.18,99.37
"489","Vermont",2008,1,67.46,60.8677747333333,58.9374625771271,0.503789198606272,0.958958649429385,-0.172597715251275,20.1361472131767,58.93,63.97,69.01,100
"490","Vermont",2012,1,66.57,60.7493277333333,67.4556831956092,0.520781028949725,0.953302240891885,0.213277954145896,37.0064544710595,60.25,65.31,70.36,100
"491","Vermont",2016,1,55.72,51.5885326666667,66.5705503023823,0.478030315130413,0.946480196646554,-0.00242222778847173,35.5979150656554,51.21,56.26,61.32,99.97
"492","Vermont",2020,NA,NA,63.3796625,55.7227421232139,0.513851363810556,0.942487768213863,0.0744183995072349,25.9633597219058,58.85,63.93,69,100
"493","Virginia",1980,0,40.31,31.9490595333333,47.9582156321335,0.330643971887662,0.795919739718132,NA,-1.33510577493056,NA,NA,NA,NA
"494","Virginia",1984,0,37.09,32.0169752666667,40.308740686119,0.347599832648267,0.790261749566078,-0.0678706248392831,-12.7240583226869,31.75,36.77,41.79,0.01
"495","Virginia",1988,0,39.23,37.3674047333333,37.0929384827882,0.380348193827354,0.785613264273698,0.106367779793553,-25.1942225855816,35.78,40.79,45.8,0.15
"496","Virginia",1992,0,40.59,35.2392374,39.2314048719457,0.363035017263805,0.772047549329959,0.0374395626766866,-20.50379424432,33.75,38.76,43.76,0.03
"497","Virginia",1996,0,45.15,44.1731178,40.5860744026581,0.398972016774376,0.756232665233175,-0.0621078336098896,-4.37129195128499,41.18,46.18,51.19,12.12
"498","Virginia",2000,0,44.44,41.0640923333333,45.1477711634574,0.357974155680945,0.743706810912806,0.137408455253127,-1.9568475595475,39.03,44.03,49.04,2.03
"499","Virginia",2004,0,45.53,44.2852461333333,44.4356105447559,0.385521749293572,0.733694732512215,-0.193532035495422,-8.03811864219311,41.38,46.38,51.39,14.13
"500","Virginia",2008,1,52.63,50.355278,45.5259176038167,0.427447386990298,0.720902391473743,0.0105400984946648,-8.20603896520483,46.81,51.82,56.84,96.16
"501","Virginia",2012,1,51.16,47.6591602,52.6294698731757,0.475299917176188,0.711426522404179,-0.098772774958092,6.29896918292035,45.43,50.43,55.44,85.34
"502","Virginia",2016,1,49.75,47.1637633333333,51.1564567962186,0.470916472410777,0.700768337521548,0.0475150612028184,3.87335389982952,44.26,49.26,54.27,67.51
"503","Virginia",2020,NA,NA,52.79491625,49.7513528334177,0.473567396177884,0.6938825864016,0.194366388966821,5.32370581949366,48.46,53.49,58.52,99.43
"504","Washington",1980,0,37.32,34.0709347333333,46.1142604404661,0.421489849375203,0.931745131632343,NA,-3.88348952835489,NA,NA,NA,NA
"505","Washington",1984,0,42.58,33.9963596,37.3160720250414,0.419381237246304,0.921543528874402,0.0177911137708814,-12.3422716102099,32.94,37.96,42.98,0.02
"506","Washington",1988,1,50.05,42.1867814,42.5808172125595,0.431643198346462,0.911304008238119,0.123765200505302,-13.5109418585425,41.29,46.3,51.31,16.22
"507","Washington",1992,1,43.41,43.824123,50.0476879007834,0.402003364732039,0.898092082227472,-0.105706701285969,1.59125866571451,43.6,48.61,53.62,59.69
"508","Washington",1996,1,49.84,47.8591692,43.4102200374634,0.443261521517095,0.883990905880386,-0.0757392519341592,11.4446146885444,44.79,49.83,54.87,89.72
"509","Washington",2000,1,50.16,45.2791552,49.8404720483336,0.404656544015507,0.860468179406454,0.0764649689740054,12.5391055342511,43.67,48.67,53.68,55.28
"510","Washington",2004,1,52.82,51.9361007333333,50.1582153167543,0.420848989055432,0.846282963335812,-0.0108762002761657,5.57956736925176,49.46,54.46,59.46,99.51
"511","Washington",2008,1,57.65,54.2022772,52.8211483118369,0.462736409034667,0.829838053552214,0.160785291880159,7.18086631942258,51.83,56.84,61.85,99.95
"512","Washington",2012,1,56.16,53.1918306666667,57.6528922136484,0.462781331531913,0.814831048252748,-0.136656243329711,17.1765872715335,51.29,56.3,61.32,99.92
"513","Washington",2016,1,52.54,49.6727066666667,56.1633982996728,0.453166553043341,0.798840155503168,0.067770650419801,14.8687768675636,47.42,52.43,57.44,97.72
"514","Washington",2020,NA,NA,58.9480325,52.5386800618266,0.454711875122605,0.785000655951436,0.0367700959434293,15.7059998751891,54.23,59.27,64.32,100
"515","West Virginia",1980,1,49.81,40.7157245333333,58.0695186453323,0.399794400886313,0.963655911884548,NA,16.1390372906647,NA,NA,NA,NA
"516","West Virginia",1984,0,44.6,44.6701654,49.8108348074798,0.378053848901452,0.963073015662221,-0.0438027860035227,4.50797394657828,45.11,50.13,55.15,87.7
"517","West Virginia",1988,1,52.2,42.4201361333333,44.5978345670085,0.38166910135208,0.9631775099401,0.202346885103865,-10.5142835396104,41.85,46.86,51.88,24.07
"518","West Virginia",1992,1,48.41,46.1029123333333,52.1981108537894,0.356958998761346,0.96229955863735,-0.11181939472812,4.73755990638455,45.99,51.01,56.03,93.93
"519","West Virginia",1996,1,51.51,51.7237756666667,48.4148216189809,0.378464181978919,0.960177374687844,-0.0140550391742995,13.021792454624,49.4,54.42,59.44,99.68
"520","West Virginia",2000,0,45.59,40.8515484,51.5055958042859,0.349164037024196,0.953135021673793,0.219243466316302,14.7481613112549,39.97,45.01,50.05,11.12
"521","West Virginia",2004,0,43.21,45.1796996666667,45.5926643666953,0.358669877107128,0.94920333091468,-0.181065218288714,-6.32255556035574,42.36,47.37,52.38,33.19
"522","West Virginia",2008,0,42.59,41.9485321333333,43.2051410970214,0.416084666803932,0.944496307687292,-0.121635271249965,-12.8655767724453,38.76,43.76,48.76,1.61
"523","West Virginia",2012,0,35.54,38.440635,42.5897503822967,0.38767979307834,0.940110573049731,-0.23632939789424,-13.120592724658,34.87,39.89,44.9,0.09
"524","West Virginia",2016,0,26.48,29.487322,35.5393041563873,0.36105773580516,0.936392934441566,-0.0624544237545286,-26.7565382630459,24.96,30,35.04,0
"525","West Virginia",2020,NA,NA,35.72720375,26.4769280177715,0.389427658745958,0.934701227075681,-0.022827832044534,-42.1536467938478,28.21,33.3,38.4,0
"526","Wisconsin",1980,0,43.18,33.8709553333333,49.5033635744117,0.458337841091913,0.950258327329217,NA,1.67726627250473,NA,NA,NA,NA
"527","Wisconsin",1984,0,45.02,38.1627669333333,43.180315508259,0.482427693283914,0.942390262969344,0.083077604485573,-4.7184589619751,38.14,43.18,48.21,2.44
"528","Wisconsin",1988,1,51.41,44.0804051333333,45.0217006098054,0.467037449127043,0.934335063249745,-0.0219533789005867,-9.17145222497376,43.51,48.54,53.56,68.94
"529","Wisconsin",1992,1,41.13,39.6227176,51.4140302462849,0.454465015383448,0.923344180898707,0.0371711625592413,3.61811966373548,40.32,45.35,50.38,11.79
"530","Wisconsin",1996,1,48.81,50.5072604666667,41.1315557409848,0.50365443692221,0.911962861850873,-0.213895678917336,4.35433477778516,46.87,51.93,56.98,98.88
"531","Wisconsin",2000,1,47.83,43.5479856666667,48.8109521626068,0.419918714887573,0.905857537375798,0.255959161869807,10.3335399051712,42.02,47.04,52.05,31.93
"532","Wisconsin",2004,1,49.7,46.6594084,47.8328196606874,0.483551820534392,0.89807338594341,-0.0535169637747242,0.219656146543123,44.44,49.44,54.45,70.89
"533","Wisconsin",2008,1,56.22,52.2080620666667,49.6997170844112,0.54352427790511,0.889456932782792,-0.00848524675753073,0.379845625986192,49.56,54.59,59.63,99.78
"534","Wisconsin",2012,1,52.78,49.4626539333333,56.2177865179423,0.528881247212372,0.881645675843887,-0.186942133090105,13.9041240295943,47.81,52.85,57.88,99.2
"535","Wisconsin",2016,0,46.45,46.4861213333333,52.7761625351546,0.536967741033154,0.874108638214692,0.067338155042967,6.83781582153483,44.13,49.16,54.2,79.3
"536","Wisconsin",2020,NA,NA,50.83646,46.4538413722427,0.515562409356709,0.870388741203421,0.136055223444236,-0.764343195067454,46.1,51.14,56.18,96.51
"537","Wyoming",1980,0,27.97,NA,39.8092655251594,0.39535865832503,0.973158155572192,NA,-19.494316982532,NA,NA,NA,NA
"538","Wyoming",1984,0,28.24,NA,27.970211586018,0.372666786169955,0.970310658651799,-0.301258683969432,-34.6737365106133,NA,NA,NA,NA
"539","Wyoming",1988,0,38.01,27.3076098,28.2428771008848,0.374271878311332,0.965996779208046,0.0561088265460243,-42.2669446678803,24.94,29.96,34.98,0
"540","Wyoming",1992,0,34.1,28.7847079333333,38.013378570498,0.379595487451167,0.956737894395937,0.470987718826605,-22.5170064174091,27.89,32.94,37.99,0
"541","Wyoming",1996,0,36.84,37.9909935333333,34.0997778711653,0.4287047105529,0.945842303965651,-0.0803952685053751,-5.59674611274539,34.01,39.06,44.11,0.08
"542","Wyoming",2000,0,28.3,29.0650008666667,36.8358612475245,0.433398816388654,0.950131499089622,-0.0631990135789197,-12.9762585609559,26.55,31.58,36.61,0
"543","Wyoming",2004,0,29.02,NA,28.2983820405566,0.432381145053611,0.945082163635864,-0.0639579680504055,-40.9243610978543,NA,NA,NA,NA
"544","Wyoming",2008,0,32.51,34.2839246666667,29.0230910231648,0.478998479687924,0.940193354735799,0.299358885270661,-39.7164778295832,29.3,34.35,39.41,0
"545","Wyoming",2012,0,27.64,NA,32.5094937702037,0.466820378614871,0.932112336349676,-0.490257219245443,-32.2042808272918,NA,NA,NA,NA
"546","Wyoming",2016,0,21.63,22.4507633333333,27.6369061152528,0.43501444547592,0.928896039985279,-0.0791089355521976,-40.5566790718824,17.16,22.24,27.31,0
"547","Wyoming",2020,NA,NA,29.01521125,21.628900876393,0.442967058360364,0.925032699275519,0.347664298589783,-45.7695101782154,21.3,26.43,31.56,0
